path,tissue,label_binary
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1479.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4245.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3382.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca828.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2784.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3638.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2381.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca58.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4754.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4022.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4298.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4603.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4262.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1526.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca393.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3067.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4589.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1524.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca318.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2250.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca571.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca927.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca819.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3915.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4852.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4002.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3898.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca29.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2055.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca875.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4429.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca268.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3351.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4479.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca896.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca44.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4460.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3173.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1061.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca891.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2011.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4620.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3924.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca451.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1985.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca59.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca209.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4528.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2281.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3759.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca566.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca289.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1725.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca768.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4374.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2224.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3084.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca621.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca766.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1921.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3798.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2899.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1936.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2688.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1792.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4869.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2071.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca627.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca558.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4301.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1560.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3515.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4861.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca970.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1208.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca608.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2495.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1372.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4820.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2955.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2309.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1670.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1013.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2079.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2528.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3927.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1535.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3902.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4964.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca746.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2353.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca227.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2768.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1332.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2204.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1537.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1212.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4059.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca286.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1728.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1984.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4891.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca783.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4307.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4116.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3792.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3473.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3064.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4772.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4336.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3715.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4826.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1721.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4770.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4333.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1675.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca679.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3277.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1558.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3066.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4444.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1508.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca202.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2082.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1941.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1044.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4285.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1939.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2962.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3418.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca148.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3865.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4470.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1398.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4242.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1174.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2001.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1688.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca275.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3921.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3700.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2288.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca478.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3785.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3629.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1579.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1943.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca437.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4683.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4962.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1106.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2846.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4831.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca899.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca490.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca720.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1119.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3212.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2758.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3215.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1164.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2251.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3047.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1459.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca755.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4648.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3822.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3400.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca795.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca874.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2904.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1224.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4172.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4201.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4609.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2355.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1108.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4832.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2683.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4321.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1509.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2232.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3866.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4559.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca195.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca177.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4453.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3573.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca791.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1698.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1647.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3438.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3388.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca889.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1540.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4439.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2118.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca86.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca856.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1285.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1744.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3936.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1245.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3397.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1493.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4276.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4647.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca901.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca364.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1543.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1805.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1473.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca645.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3110.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4094.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca998.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca842.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4529.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1267.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2906.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3281.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4782.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3928.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4351.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2132.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2400.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3941.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4640.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca168.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1908.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3513.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3613.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2682.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3004.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2054.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2648.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1337.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4467.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4253.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1717.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1339.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2040.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4436.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3511.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3014.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4630.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3395.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca461.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3660.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4533.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1933.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3932.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2208.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3253.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2548.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca696.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1156.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca902.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2717.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1039.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4067.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca705.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1967.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3545.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2352.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3077.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2291.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3175.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4587.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3788.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca628.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1253.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca925.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca1757.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2360.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca205.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2431.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca4112.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3848.jpeg,lung,1
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca3054.jpeg,lung,1
